datetime,forecast_demand,plant
20161110T19Z,36086,ERCO
20161110T18Z,36025,ERCO
20161110T17Z,35757,ERCO
20161110T16Z,35206,ERCO
20161110T15Z,34651,ERCO
20161110T14Z,34384,ERCO
20161110T13Z,33036,ERCO
20161110T12Z,28902,ERCO
20161110T11Z,26504,ERCO
20161110T10Z,25838,ERCO
20161110T09Z,25960,ERCO
20161110T08Z,26739,ERCO
20161110T07Z,28030,ERCO
20161110T06Z,30074,ERCO
20161110T05Z,32800,ERCO
20161110T04Z,35324,ERCO
20161110T03Z,37097,ERCO
20161110T02Z,38184,ERCO
20161110T01Z,38754,ERCO
20161110T00Z,37509,ERCO
20161109T23Z,36572,ERCO
20161109T22Z,36572,ERCO
20161109T21Z,36727,ERCO
20161109T20Z,36804,ERCO
20161109T19Z,36563,ERCO
20161109T18Z,36406,ERCO
20161109T17Z,36005,ERCO
20161109T16Z,35331,ERCO
20161109T15Z,34638,ERCO
20161109T14Z,34336,ERCO
20161109T13Z,32980,ERCO
20161109T12Z,29062,ERCO
20161109T11Z,26827,ERCO
20161109T10Z,26218,ERCO
20161109T09Z,26419,ERCO
20161109T08Z,27264,ERCO
20161109T07Z,28632,ERCO
20161109T06Z,30930,ERCO
20161109T05Z,33662,ERCO
20161109T04Z,36430,ERCO
20161109T03Z,38375,ERCO
20161109T02Z,39561,ERCO
20161109T01Z,40138,ERCO
20161109T00Z,39024,ERCO
20161108T23Z,38247,ERCO
20161108T22Z,38305,ERCO
20161108T21Z,38483,ERCO
20161108T20Z,38461,ERCO
20161108T19Z,38084,ERCO
20161108T18Z,37704,ERCO
20161108T17Z,37110,ERCO
20161108T16Z,36237,ERCO
20161108T15Z,35414,ERCO
20161108T14Z,35007,ERCO
20161108T13Z,33642,ERCO
20161108T12Z,29788,ERCO
20161108T11Z,27603,ERCO
20161108T10Z,27079,ERCO
20161108T09Z,27406,ERCO
20161108T08Z,28257,ERCO
20161108T07Z,29667,ERCO
20161108T06Z,31258,ERCO
20161108T05Z,34198,ERCO
20161108T04Z,36868,ERCO
20161108T03Z,38519,ERCO
20161108T02Z,39742,ERCO
20161108T01Z,40594,ERCO
20161108T00Z,39258,ERCO
20161107T23Z,38613,ERCO
20161107T22Z,39141,ERCO
20161107T21Z,39623,ERCO
20161107T20Z,39100,ERCO
20161107T19Z,38515,ERCO
20161107T18Z,37937,ERCO
20161107T17Z,37397,ERCO
20161107T16Z,36445,ERCO
20161107T15Z,35014,ERCO
20161107T14Z,34199,ERCO
20161107T13Z,32887,ERCO
20161107T12Z,29702,ERCO
20161107T11Z,27723,ERCO
20161107T10Z,27094,ERCO
20161107T09Z,27671,ERCO
20161107T08Z,28012,ERCO
20161107T07Z,29289,ERCO
20161107T06Z,30474,ERCO
20161107T05Z,32734,ERCO
20161107T04Z,34828,ERCO
20161107T03Z,36167,ERCO
20161107T02Z,37656,ERCO
20161107T01Z,38237,ERCO
20161107T00Z,37147,ERCO
20161106T23Z,36115,ERCO
20161106T22Z,35936,ERCO
20161106T21Z,35565,ERCO
20161106T20Z,34991,ERCO
20161106T19Z,34121,ERCO
20161106T18Z,33085,ERCO
20161106T17Z,31926,ERCO
20161106T16Z,30601,ERCO
20161106T15Z,28853,ERCO
20161106T14Z,27178,ERCO
20161106T13Z,26776,ERCO
20161106T12Z,26525,ERCO
20161106T11Z,26228,ERCO
20161106T10Z,26415,ERCO
20161106T09Z,26852,ERCO
20161106T08Z,27883,ERCO
20161106T07Z,27883,ERCO
20161106T06Z,29190,ERCO
20161106T05Z,31361,ERCO
20161106T04Z,33525,ERCO
20161106T03Z,35418,ERCO
20161106T02Z,36926,ERCO
20161106T01Z,37978,ERCO
20161106T00Z,37541,ERCO
20161105T23Z,38570,ERCO
20161105T22Z,39051,ERCO
20161105T21Z,38763,ERCO
20161105T20Z,38158,ERCO
20161105T19Z,37502,ERCO
20161105T18Z,36720,ERCO
20161105T17Z,35828,ERCO
20161105T16Z,34655,ERCO
20161105T15Z,33045,ERCO
20161105T14Z,31318,ERCO
20161105T13Z,30432,ERCO
20161105T12Z,29120,ERCO
20161105T11Z,28324,ERCO
20161105T10Z,27957,ERCO
20161105T09Z,28261,ERCO
20161105T08Z,28980,ERCO
20161105T07Z,30092,ERCO
20161105T06Z,31619,ERCO
20161105T05Z,33151,ERCO
20161105T04Z,35971,ERCO
20161105T03Z,38616,ERCO
20161105T02Z,41378,ERCO
20161105T01Z,43101,ERCO
20161105T00Z,44564,ERCO
20161104T23Z,43021,ERCO
20161104T22Z,43474,ERCO
20161104T21Z,43361,ERCO
20161104T20Z,42379,ERCO
20161104T19Z,42266,ERCO
20161104T18Z,40993,ERCO
20161104T17Z,39694,ERCO
20161104T16Z,38224,ERCO
20161104T15Z,36879,ERCO
20161104T14Z,35490,ERCO
20161104T13Z,34785,ERCO
20161104T12Z,33544,ERCO
20161104T11Z,29818,ERCO
20161104T10Z,28158,ERCO
20161104T09Z,27957,ERCO
20161104T08Z,28164,ERCO
20161104T07Z,29232,ERCO
20161104T06Z,31414,ERCO
20161104T05Z,35257,ERCO
20161104T04Z,38405,ERCO
20161104T03Z,41016,ERCO
20161104T02Z,42948,ERCO
20161104T01Z,44084,ERCO
20161104T00Z,44076,ERCO
20161103T23Z,45490,ERCO
20161103T22Z,46278,ERCO
20161103T21Z,46005,ERCO
20161103T20Z,45320,ERCO
20161103T19Z,44248,ERCO
20161103T18Z,42881,ERCO
20161103T17Z,41599,ERCO
20161103T16Z,40026,ERCO
20161103T15Z,38377,ERCO
20161103T14Z,37136,ERCO
20161103T13Z,37316,ERCO
20161103T12Z,35581,ERCO
20161103T11Z,32265,ERCO
20161103T10Z,30724,ERCO
20161103T09Z,30624,ERCO
20161103T08Z,31319,ERCO
20161103T07Z,32249,ERCO
20161103T06Z,33799,ERCO
20161103T05Z,36200,ERCO
20161103T04Z,39409,ERCO
20161103T03Z,42209,ERCO
20161103T02Z,44445,ERCO
20161103T01Z,45927,ERCO
20161103T00Z,46468,ERCO
20161102T23Z,48228,ERCO
20161102T22Z,49042,ERCO
20161102T21Z,48607,ERCO
20161102T20Z,47619,ERCO
20161102T19Z,46195,ERCO
20161102T18Z,44304,ERCO
20161102T17Z,42438,ERCO
20161102T16Z,40422,ERCO
20161102T15Z,38492,ERCO
20161102T14Z,37029,ERCO
20161102T13Z,37085,ERCO
20161102T12Z,35559,ERCO
20161102T11Z,32463,ERCO
20161102T10Z,31111,ERCO
20161102T09Z,31146,ERCO
20161102T08Z,31970,ERCO
20161102T07Z,32942,ERCO
20161102T06Z,34581,ERCO
20161102T05Z,36417,ERCO
20161102T04Z,39549,ERCO
20161102T03Z,42537,ERCO
20161102T02Z,45000,ERCO
20161102T01Z,46410,ERCO
20161102T00Z,46604,ERCO
20161101T23Z,48115,ERCO
20161101T22Z,48833,ERCO
20161101T21Z,48212,ERCO
20161101T20Z,47145,ERCO
20161101T19Z,45643,ERCO
20161101T18Z,43691,ERCO
20161101T17Z,41745,ERCO
20161101T16Z,39691,ERCO
20161101T15Z,37765,ERCO
20161101T14Z,36276,ERCO
20161101T13Z,36211,ERCO
20161101T12Z,34525,ERCO
20161101T11Z,31373,ERCO
20161101T10Z,29882,ERCO
20161101T09Z,29838,ERCO
20161101T08Z,30556,ERCO
20161101T07Z,31621,ERCO
20161101T06Z,33303,ERCO
20161101T05Z,35241,ERCO
20161101T04Z,38933,ERCO
20161101T03Z,42583,ERCO
20161101T02Z,45182,ERCO
20161101T01Z,45856,ERCO
20161101T00Z,47422,ERCO
20161031T23Z,49056,ERCO
20161031T22Z,49637,ERCO
20161031T21Z,48931,ERCO
20161031T20Z,47512,ERCO
20161031T19Z,45587,ERCO
20161031T18Z,43130,ERCO
20161031T17Z,40298,ERCO
20161031T16Z,38373,ERCO
20161031T15Z,36428,ERCO
20161031T14Z,34975,ERCO
20161031T13Z,34851,ERCO
20161031T12Z,33407,ERCO
20161031T11Z,30256,ERCO
20161031T10Z,28607,ERCO
20161031T09Z,28402,ERCO
20161031T08Z,28908,ERCO
20161031T07Z,30017,ERCO
20161031T06Z,31780,ERCO
20161031T05Z,34332,ERCO
20161031T04Z,37302,ERCO
20161031T03Z,40090,ERCO
20161031T02Z,42458,ERCO
20161031T01Z,43701,ERCO
20161031T00Z,44817,ERCO
20161030T23Z,47196,ERCO
20161030T22Z,48162,ERCO
20161030T21Z,47514,ERCO
20161030T20Z,45528,ERCO
20161030T19Z,43765,ERCO
20161030T18Z,41139,ERCO
20161030T17Z,39069,ERCO
20161030T16Z,36373,ERCO
20161030T15Z,33577,ERCO
20161030T14Z,31012,ERCO
20161030T13Z,29281,ERCO
20161030T12Z,28974,ERCO
20161030T11Z,28163,ERCO
20161030T10Z,28113,ERCO
20161030T09Z,28495,ERCO
20161030T08Z,29458,ERCO
20161030T07Z,30482,ERCO
20161030T06Z,32399,ERCO
20161030T05Z,34704,ERCO
20161030T04Z,37491,ERCO
20161030T03Z,40033,ERCO
20161030T02Z,41901,ERCO
20161030T01Z,43138,ERCO
20161030T00Z,43901,ERCO
20161029T23Z,45891,ERCO
20161029T22Z,46826,ERCO
20161029T21Z,46149,ERCO
20161029T20Z,44716,ERCO
20161029T19Z,43059,ERCO
20161029T18Z,40843,ERCO
20161029T17Z,38933,ERCO
20161029T16Z,36177,ERCO
20161029T15Z,33638,ERCO
20161029T14Z,30957,ERCO
20161029T13Z,29231,ERCO
20161029T12Z,28774,ERCO
20161029T11Z,27944,ERCO
20161029T10Z,27935,ERCO
20161029T09Z,28161,ERCO
20161029T08Z,29047,ERCO
20161029T07Z,30130,ERCO
20161029T06Z,32116,ERCO
20161029T05Z,34880,ERCO
20161029T04Z,37892,ERCO
20161029T03Z,40715,ERCO
20161029T02Z,43141,ERCO
20161029T01Z,44867,ERCO
20161029T00Z,46603,ERCO
20161028T23Z,48466,ERCO
20161028T22Z,49301,ERCO
20161028T21Z,48716,ERCO
20161028T20Z,47095,ERCO
20161028T19Z,45071,ERCO
20161028T18Z,42662,ERCO
20161028T17Z,39995,ERCO
20161028T16Z,38077,ERCO
20161028T15Z,36141,ERCO
20161028T14Z,34729,ERCO
20161028T13Z,34611,ERCO
20161028T12Z,33185,ERCO
20161028T11Z,30015,ERCO
20161028T10Z,28385,ERCO
20161028T09Z,28166,ERCO
20161028T08Z,28754,ERCO
20161028T07Z,30111,ERCO
20161028T06Z,32054,ERCO
20161028T05Z,35101,ERCO
20161028T04Z,38737,ERCO
20161028T03Z,42205,ERCO
20161028T02Z,44596,ERCO
20161028T01Z,45365,ERCO
20161028T00Z,46865,ERCO
20161027T23Z,48524,ERCO
20161027T22Z,49180,ERCO
20161027T21Z,48575,ERCO
20161027T20Z,46973,ERCO
20161027T19Z,45014,ERCO
20161027T18Z,42741,ERCO
20161027T17Z,40220,ERCO
20161027T16Z,38308,ERCO
20161027T15Z,36404,ERCO
20161027T14Z,34983,ERCO
20161027T13Z,34818,ERCO
20161027T12Z,33439,ERCO
20161027T11Z,30310,ERCO
20161027T10Z,28659,ERCO
20161027T09Z,28467,ERCO
20161027T08Z,28956,ERCO
20161027T07Z,30185,ERCO
20161027T06Z,32004,ERCO
20161027T05Z,34917,ERCO
20161027T04Z,38391,ERCO
20161027T03Z,41841,ERCO
20161027T02Z,44306,ERCO
20161027T01Z,44860,ERCO
20161027T00Z,46260,ERCO
20161026T23Z,47908,ERCO
20161026T22Z,48575,ERCO
20161026T21Z,47833,ERCO
20161026T20Z,46374,ERCO
20161026T19Z,44527,ERCO
20161026T18Z,42317,ERCO
20161026T17Z,39979,ERCO
20161026T16Z,38138,ERCO
20161026T15Z,36266,ERCO
20161026T14Z,34893,ERCO
20161026T13Z,34735,ERCO
20161026T12Z,33313,ERCO
20161026T11Z,30172,ERCO
20161026T10Z,28544,ERCO
20161026T09Z,28344,ERCO
20161026T08Z,28806,ERCO
20161026T07Z,30006,ERCO
20161026T06Z,31783,ERCO
20161026T05Z,34200,ERCO
20161026T04Z,37251,ERCO
20161026T03Z,40375,ERCO
20161026T02Z,42512,ERCO
20161026T01Z,43715,ERCO
20161026T00Z,43753,ERCO
20161025T23Z,45117,ERCO
20161025T22Z,46431,ERCO
20161025T21Z,46217,ERCO
20161025T20Z,45165,ERCO
20161025T19Z,43639,ERCO
20161025T18Z,41507,ERCO
20161025T17Z,39807,ERCO
20161025T16Z,38066,ERCO
20161025T15Z,36025,ERCO
20161025T14Z,34521,ERCO
20161025T13Z,34160,ERCO
20161025T12Z,32698,ERCO
20161025T11Z,29685,ERCO
20161025T10Z,28158,ERCO
20161025T09Z,27960,ERCO
20161025T08Z,28419,ERCO
20161025T07Z,29577,ERCO
20161025T06Z,31559,ERCO
20161025T05Z,33843,ERCO
20161025T04Z,37043,ERCO
20161025T03Z,40099,ERCO
20161025T02Z,42080,ERCO
20161025T01Z,43425,ERCO
20161025T00Z,44066,ERCO
20161024T23Z,45467,ERCO
20161024T22Z,47027,ERCO
20161024T21Z,46095,ERCO
20161024T20Z,44922,ERCO
20161024T19Z,43387,ERCO
20161024T18Z,41421,ERCO
20161024T17Z,39727,ERCO
20161024T16Z,37996,ERCO
20161024T15Z,36178,ERCO
20161024T14Z,34455,ERCO
20161024T13Z,34297,ERCO
20161024T12Z,32737,ERCO
20161024T11Z,29817,ERCO
20161024T10Z,28198,ERCO
20161024T09Z,27886,ERCO
20161024T08Z,28370,ERCO
20161024T07Z,29030,ERCO
20161024T06Z,30723,ERCO
20161024T05Z,32890,ERCO
20161024T04Z,35748,ERCO
20161024T03Z,38314,ERCO
20161024T02Z,39983,ERCO
20161024T01Z,41264,ERCO
20161024T00Z,41005,ERCO
20161023T23Z,41927,ERCO
20161023T22Z,42326,ERCO
20161023T21Z,41374,ERCO
20161023T20Z,39922,ERCO
20161023T19Z,38279,ERCO
20161023T18Z,36367,ERCO
20161023T17Z,34443,ERCO
20161023T16Z,32525,ERCO
20161023T15Z,30496,ERCO
20161023T14Z,28529,ERCO
20161023T13Z,27621,ERCO
20161023T12Z,26763,ERCO
20161023T11Z,25739,ERCO
20161023T10Z,25430,ERCO
20161023T09Z,25511,ERCO
20161023T08Z,25928,ERCO
20161023T07Z,26818,ERCO
20161023T06Z,28133,ERCO
20161023T05Z,30562,ERCO
20161023T04Z,32725,ERCO
20161023T03Z,34569,ERCO
20161023T02Z,36056,ERCO
20161023T01Z,37397,ERCO
20161023T00Z,37609,ERCO
20161022T23Z,38906,ERCO
20161022T22Z,39760,ERCO
20161022T21Z,39415,ERCO
20161022T20Z,38362,ERCO
20161022T19Z,37234,ERCO
20161022T18Z,35880,ERCO
20161022T17Z,34603,ERCO
20161022T16Z,33412,ERCO
20161022T15Z,32141,ERCO
20161022T14Z,30653,ERCO
20161022T13Z,29739,ERCO
20161022T12Z,28465,ERCO
20161022T11Z,26916,ERCO
20161022T10Z,26239,ERCO
20161022T09Z,26381,ERCO
20161022T08Z,26721,ERCO
20161022T07Z,27610,ERCO
20161022T06Z,28848,ERCO
20161022T05Z,30705,ERCO
20161022T04Z,32878,ERCO
20161022T03Z,34614,ERCO
20161022T02Z,36340,ERCO
20161022T01Z,37946,ERCO
20161022T00Z,38580,ERCO
20161021T23Z,40697,ERCO
20161021T22Z,42031,ERCO
20161021T21Z,41765,ERCO
20161021T20Z,40799,ERCO
20161021T19Z,39621,ERCO
20161021T18Z,38323,ERCO
20161021T17Z,37392,ERCO
20161021T16Z,36171,ERCO
20161021T15Z,35098,ERCO
20161021T14Z,33874,ERCO
20161021T13Z,33783,ERCO
20161021T12Z,32650,ERCO
20161021T11Z,29579,ERCO
20161021T10Z,28116,ERCO
20161021T09Z,27822,ERCO
20161021T08Z,28182,ERCO
20161021T07Z,29082,ERCO
20161021T06Z,30484,ERCO
20161021T05Z,32651,ERCO
20161021T04Z,35406,ERCO
20161021T03Z,37950,ERCO
20161021T02Z,39866,ERCO
20161021T01Z,41264,ERCO
20161021T00Z,42091,ERCO
20161020T23Z,44476,ERCO
20161020T22Z,45909,ERCO
20161020T21Z,46398,ERCO
20161020T20Z,46875,ERCO
20161020T19Z,46019,ERCO
20161020T18Z,44724,ERCO
20161020T17Z,43458,ERCO
20161020T16Z,41743,ERCO
20161020T15Z,39738,ERCO
20161020T14Z,38073,ERCO
20161020T13Z,37932,ERCO
20161020T12Z,36862,ERCO
20161020T11Z,33855,ERCO
20161020T10Z,32347,ERCO
20161020T09Z,32243,ERCO
20161020T08Z,33007,ERCO
20161020T07Z,34378,ERCO
20161020T06Z,36345,ERCO
20161020T05Z,39286,ERCO
20161020T04Z,43271,ERCO
20161020T03Z,47101,ERCO
20161020T02Z,49905,ERCO
20161020T01Z,51603,ERCO
20161020T00Z,52627,ERCO
20161019T23Z,54793,ERCO
20161019T22Z,55760,ERCO
20161019T21Z,55297,ERCO
20161019T20Z,54124,ERCO
20161019T19Z,52318,ERCO
20161019T18Z,49987,ERCO
20161019T17Z,47580,ERCO
20161019T16Z,45032,ERCO
20161019T15Z,42366,ERCO
20161019T14Z,40441,ERCO
20161019T13Z,40126,ERCO
20161019T12Z,38812,ERCO
20161019T11Z,35744,ERCO
20161019T10Z,34077,ERCO
20161019T09Z,33945,ERCO
20161019T08Z,34602,ERCO
20161019T07Z,35988,ERCO
20161019T06Z,38007,ERCO
20161019T05Z,38661,ERCO
20161019T04Z,42064,ERCO
20161019T03Z,45959,ERCO
20161019T02Z,48408,ERCO
20161019T01Z,50647,ERCO
20161019T00Z,52497,ERCO
20161018T23Z,55712,ERCO
20161018T22Z,57309,ERCO
20161018T21Z,56375,ERCO
20161018T20Z,54815,ERCO
20161018T19Z,52417,ERCO
20161018T18Z,49372,ERCO
20161018T17Z,46738,ERCO
20161018T16Z,43684,ERCO
20161018T15Z,40631,ERCO
20161018T14Z,38776,ERCO
20161018T13Z,37871,ERCO
20161018T12Z,36759,ERCO
20161018T11Z,33656,ERCO
20161018T10Z,32231,ERCO
20161018T09Z,31943,ERCO
20161018T08Z,32661,ERCO
20161018T07Z,34286,ERCO
20161018T06Z,36860,ERCO
20161018T05Z,40232,ERCO
20161018T04Z,44064,ERCO
20161018T03Z,47884,ERCO
20161018T02Z,50773,ERCO
20161018T01Z,52496,ERCO
20161018T00Z,53893,ERCO
20161017T23Z,56011,ERCO
20161017T22Z,56617,ERCO
20161017T21Z,55865,ERCO
20161017T20Z,54465,ERCO
20161017T19Z,52420,ERCO
20161017T18Z,49818,ERCO
20161017T17Z,47140,ERCO
20161017T16Z,44317,ERCO
20161017T15Z,41485,ERCO
20161017T14Z,39302,ERCO
20161017T13Z,38648,ERCO
20161017T12Z,37374,ERCO
20161017T11Z,34802,ERCO
20161017T10Z,33379,ERCO
20161017T09Z,33264,ERCO
20161017T08Z,33852,ERCO
20161017T07Z,34973,ERCO
20161017T06Z,36787,ERCO
20161017T05Z,38395,ERCO
20161017T04Z,41819,ERCO
20161017T03Z,44673,ERCO
20161017T02Z,47358,ERCO
20161017T01Z,49144,ERCO
20161017T00Z,50299,ERCO
20161016T23Z,52196,ERCO
20161016T22Z,52865,ERCO
20161016T21Z,52069,ERCO
20161016T20Z,50476,ERCO
20161016T19Z,48225,ERCO
20161016T18Z,45331,ERCO
20161016T17Z,42097,ERCO
20161016T16Z,39109,ERCO
20161016T15Z,36234,ERCO
20161016T14Z,33409,ERCO
20161016T13Z,32011,ERCO
20161016T12Z,31598,ERCO
20161016T11Z,31066,ERCO
20161016T10Z,31235,ERCO
20161016T09Z,31975,ERCO
20161016T08Z,33111,ERCO
20161016T07Z,34415,ERCO
20161016T06Z,36271,ERCO
20161016T05Z,37836,ERCO
20161016T04Z,40469,ERCO
20161016T03Z,42743,ERCO
20161016T02Z,45258,ERCO
20161016T01Z,47080,ERCO
20161016T00Z,48590,ERCO
20161015T23Z,50815,ERCO
20161015T22Z,51683,ERCO
20161015T21Z,51030,ERCO
20161015T20Z,49520,ERCO
20161015T19Z,47412,ERCO
20161015T18Z,44826,ERCO
20161015T17Z,41954,ERCO
20161015T16Z,39162,ERCO
20161015T15Z,36351,ERCO
20161015T14Z,33625,ERCO
20161015T13Z,32237,ERCO
20161015T12Z,31492,ERCO
20161015T11Z,30528,ERCO
20161015T10Z,30410,ERCO
20161015T09Z,30963,ERCO
20161015T08Z,31995,ERCO
20161015T07Z,33071,ERCO
20161015T06Z,34674,ERCO
20161015T05Z,37398,ERCO
20161015T04Z,40375,ERCO
20161015T03Z,43286,ERCO
20161015T02Z,45540,ERCO
20161015T01Z,46691,ERCO
20161015T00Z,47088,ERCO
20161014T23Z,48920,ERCO
20161014T22Z,50853,ERCO
20161014T21Z,49888,ERCO
20161014T20Z,48792,ERCO
20161014T19Z,47247,ERCO
20161014T18Z,44932,ERCO
20161014T17Z,42505,ERCO
20161014T16Z,40664,ERCO
20161014T15Z,38186,ERCO
20161014T14Z,36565,ERCO
20161014T13Z,35860,ERCO
20161014T12Z,34616,ERCO
20161014T11Z,31643,ERCO
20161014T10Z,30057,ERCO
20161014T09Z,29699,ERCO
20161014T08Z,30484,ERCO
20161014T07Z,31598,ERCO
20161014T06Z,33462,ERCO
20161014T05Z,36942,ERCO
20161014T04Z,40234,ERCO
20161014T03Z,43318,ERCO
20161014T02Z,45701,ERCO
20161014T01Z,46736,ERCO
20161014T00Z,47049,ERCO
20161013T23Z,48704,ERCO
20161013T22Z,49290,ERCO
20161013T21Z,48698,ERCO
20161013T20Z,47724,ERCO
20161013T19Z,46316,ERCO
20161013T18Z,44504,ERCO
20161013T17Z,42901,ERCO
20161013T16Z,41171,ERCO
20161013T15Z,39278,ERCO
20161013T14Z,37757,ERCO
20161013T13Z,37609,ERCO
20161013T12Z,36331,ERCO
20161013T11Z,33123,ERCO
20161013T10Z,31468,ERCO
20161013T09Z,31279,ERCO
20161013T08Z,31869,ERCO
20161013T07Z,33158,ERCO
20161013T06Z,35071,ERCO
20161013T05Z,37935,ERCO
20161013T04Z,41076,ERCO
20161013T03Z,44677,ERCO
20161013T02Z,46534,ERCO
20161013T01Z,48410,ERCO
20161013T00Z,49977,ERCO
20161012T23Z,52859,ERCO
20161012T22Z,54418,ERCO
20161012T21Z,53184,ERCO
20161012T20Z,51803,ERCO
20161012T19Z,49499,ERCO
20161012T18Z,46726,ERCO
20161012T17Z,44283,ERCO
20161012T16Z,41982,ERCO
20161012T15Z,39252,ERCO
20161012T14Z,37356,ERCO
20161012T13Z,36581,ERCO
20161012T12Z,35407,ERCO
20161012T11Z,32067,ERCO
20161012T10Z,30898,ERCO
20161012T09Z,30360,ERCO
20161012T08Z,30881,ERCO
20161012T07Z,32012,ERCO
20161012T06Z,33915,ERCO
20161012T05Z,36175,ERCO
20161012T04Z,39195,ERCO
20161012T03Z,41863,ERCO
20161012T02Z,44022,ERCO
20161012T01Z,45855,ERCO
20161012T00Z,46423,ERCO
20161011T23Z,48153,ERCO
20161011T22Z,49006,ERCO
20161011T21Z,48275,ERCO
20161011T20Z,46621,ERCO
20161011T19Z,44392,ERCO
20161011T18Z,42235,ERCO
20161011T17Z,40443,ERCO
20161011T16Z,38446,ERCO
20161011T15Z,35985,ERCO
20161011T14Z,34352,ERCO
20161011T13Z,34062,ERCO
20161011T12Z,32611,ERCO
20161011T11Z,29677,ERCO
20161011T10Z,28039,ERCO
20161011T09Z,27321,ERCO
20161011T08Z,28252,ERCO
20161011T07Z,29059,ERCO
20161011T06Z,30670,ERCO
20161011T05Z,33205,ERCO
20161011T04Z,36288,ERCO
20161011T03Z,39175,ERCO
20161011T02Z,41625,ERCO
20161011T01Z,43034,ERCO
20161011T00Z,43784,ERCO
20161010T23Z,45580,ERCO
20161010T22Z,46513,ERCO
20161010T21Z,45754,ERCO
20161010T20Z,44284,ERCO
20161010T19Z,42363,ERCO
20161010T18Z,40213,ERCO
20161010T17Z,38181,ERCO
20161010T16Z,36344,ERCO
20161010T15Z,34690,ERCO
20161010T14Z,33245,ERCO
20161010T13Z,32793,ERCO
20161010T12Z,31616,ERCO
20161010T11Z,28893,ERCO
20161010T10Z,27420,ERCO
20161010T09Z,26869,ERCO
20161010T08Z,27163,ERCO
20161010T07Z,27997,ERCO
20161010T06Z,29430,ERCO
20161010T05Z,31740,ERCO
20161010T04Z,34581,ERCO
20161010T03Z,37246,ERCO
20161010T02Z,39480,ERCO
20161010T01Z,40733,ERCO
20161010T00Z,41209,ERCO
20161009T23Z,42726,ERCO
20161009T22Z,43597,ERCO
20161009T21Z,42864,ERCO
20161009T20Z,41266,ERCO
20161009T19Z,39577,ERCO
20161009T18Z,37730,ERCO
20161009T17Z,35802,ERCO
20161009T16Z,33955,ERCO
20161009T15Z,32209,ERCO
20161009T14Z,30194,ERCO
20161009T13Z,29145,ERCO
20161009T12Z,28884,ERCO
20161009T11Z,28068,ERCO
20161009T10Z,27899,ERCO
20161009T09Z,28195,ERCO
20161009T08Z,28976,ERCO
20161009T07Z,30140,ERCO
20161009T06Z,31739,ERCO
20161009T05Z,34043,ERCO
20161009T04Z,36831,ERCO
20161009T03Z,39718,ERCO
20161009T02Z,42128,ERCO
20161009T01Z,43035,ERCO
20161009T00Z,43027,ERCO
20161008T23Z,45306,ERCO
20161008T22Z,45757,ERCO
20161008T21Z,45140,ERCO
20161008T20Z,44001,ERCO
20161008T19Z,42882,ERCO
20161008T18Z,40480,ERCO
20161008T17Z,39057,ERCO
20161008T16Z,36839,ERCO
20161008T15Z,33909,ERCO
20161008T14Z,31561,ERCO
20161008T13Z,29718,ERCO
20161008T12Z,29372,ERCO
20161008T11Z,28318,ERCO
20161008T10Z,28578,ERCO
20161008T09Z,28469,ERCO
20161008T08Z,29766,ERCO
20161008T07Z,30891,ERCO
20161008T06Z,33114,ERCO
20161008T05Z,36196,ERCO
20161008T04Z,39152,ERCO
20161008T03Z,42676,ERCO
20161008T02Z,44678,ERCO
20161008T01Z,46629,ERCO
20161008T00Z,46949,ERCO
20161007T23Z,48621,ERCO
20161007T22Z,50099,ERCO
20161007T21Z,50382,ERCO
20161007T20Z,49191,ERCO
20161007T19Z,48643,ERCO
20161007T18Z,46288,ERCO
20161007T17Z,43952,ERCO
20161007T16Z,41832,ERCO
20161007T15Z,39677,ERCO
20161007T14Z,37813,ERCO
20161007T13Z,37476,ERCO
20161007T12Z,36191,ERCO
20161007T11Z,33061,ERCO
20161007T10Z,31828,ERCO
20161007T09Z,31608,ERCO
20161007T08Z,32358,ERCO
20161007T07Z,34471,ERCO
20161007T06Z,36777,ERCO
20161007T05Z,40254,ERCO
20161007T04Z,44182,ERCO
20161007T03Z,48116,ERCO
20161007T02Z,51195,ERCO
20161007T01Z,52792,ERCO
20161007T00Z,54151,ERCO
20161006T23Z,56633,ERCO
20161006T22Z,57933,ERCO
20161006T21Z,57270,ERCO
20161006T20Z,56049,ERCO
20161006T19Z,53842,ERCO
20161006T18Z,51218,ERCO
20161006T17Z,48690,ERCO
20161006T16Z,45986,ERCO
20161006T15Z,43259,ERCO
20161006T14Z,41089,ERCO
20161006T13Z,40637,ERCO
20161006T12Z,39815,ERCO
20161006T11Z,36491,ERCO
20161006T10Z,34808,ERCO
20161006T09Z,34682,ERCO
20161006T08Z,35466,ERCO
20161006T07Z,36848,ERCO
20161006T06Z,38885,ERCO
20161006T05Z,42089,ERCO
20161006T04Z,46346,ERCO
20161006T03Z,50462,ERCO
20161006T02Z,53389,ERCO
20161006T01Z,54338,ERCO
20161006T00Z,55574,ERCO
20161005T23Z,57890,ERCO
20161005T22Z,58924,ERCO
20161005T21Z,58093,ERCO
20161005T20Z,56605,ERCO
20161005T19Z,54080,ERCO
20161005T18Z,51155,ERCO
20161005T17Z,48522,ERCO
20161005T16Z,45733,ERCO
20161005T15Z,42857,ERCO
20161005T14Z,40523,ERCO
20161005T13Z,39910,ERCO
20161005T12Z,38979,ERCO
20161005T11Z,35676,ERCO
20161005T10Z,33986,ERCO
